11/11/2016 20:55:17 PM	[Trace]	#### Server boot ####
11/11/2016 20:55:17 PM	[Trace]	#### Server boot ####
11/11/2016 20:55:18 PM	[Log]	Server mounted, listening on port 4296
11/11/2016 20:55:18 PM	[Trace]	Found plugin: C:\Users\Tohru\Documents\git\Capstone\Networking\DarkRift\Plugins\ClientConnector.dll, type of ClientConnector.ClientConnector
11/11/2016 20:55:18 PM	[Trace]	Found plugin: C:\Users\Tohru\Documents\git\Capstone\Networking\DarkRift\Plugins\MySQLConnector.dll, type of MySQLConnector.Connector
11/11/2016 20:55:18 PM	[Trace]	Found a total of 2 plugins.
11/11/2016 20:55:18 PM	[Log]	Loaded database connector: MySQLConnector Version: 1.0
11/11/2016 20:55:18 PM	[Log]	Loaded plugin: ClientConnector plugin Version: 0.1
11/11/2016 20:56:13 PM	[Log]	Connected: 127.0.0.1:58316
11/11/2016 20:56:13 PM	[Log]	Received data from 1
11/11/2016 20:56:13 PM	[Log]	Tag: 0
11/11/2016 20:56:13 PM	[Log]	Subject: 0
11/11/2016 20:56:13 PM	[Log]	Data: RequestData
11/11/2016 20:56:14 PM	[Log]	itemResults: 0
11/11/2016 20:56:14 PM	[Log]	0, 6.22, 5.09
11/11/2016 20:56:14 PM	[Log]	Packet SENT!
11/11/2016 20:56:14 PM	[Log]	itemResults: 0
11/11/2016 20:56:14 PM	[Log]	0, -2.57, -9.72
11/11/2016 20:56:14 PM	[Log]	Packet SENT!
11/11/2016 20:56:42 PM	[Log]	Disconnected: 127.0.0.1:58316
11/11/2016 21:02:12 PM	[Log]	Connected: 127.0.0.1:58360
11/11/2016 21:02:12 PM	[Log]	Received data from 1
11/11/2016 21:02:12 PM	[Log]	Tag: 0
11/11/2016 21:02:12 PM	[Log]	Subject: 0
11/11/2016 21:02:12 PM	[Log]	Data: RequestData
11/11/2016 21:02:12 PM	[Log]	itemResults: 0
11/11/2016 21:02:12 PM	[Log]	0, 6.22, 5.09
11/11/2016 21:02:12 PM	[Log]	Packet SENT!
11/11/2016 21:02:12 PM	[Log]	itemResults: 0
11/11/2016 21:02:12 PM	[Log]	0, -2.57, -9.72
11/11/2016 21:02:12 PM	[Log]	Packet SENT!
11/11/2016 21:02:40 PM	[Log]	Disconnected: 127.0.0.1:58360
11/11/2016 21:03:06 PM	[Log]	Connected: 127.0.0.1:58366
11/11/2016 21:03:06 PM	[Log]	Received data from 1
11/11/2016 21:03:06 PM	[Log]	Tag: 0
11/11/2016 21:03:06 PM	[Log]	Subject: 0
11/11/2016 21:03:06 PM	[Log]	Data: RequestData
11/11/2016 21:03:06 PM	[Log]	itemResults: 0
11/11/2016 21:03:06 PM	[Log]	0, 6.22, 5.09
11/11/2016 21:03:06 PM	[Log]	Packet SENT!
11/11/2016 21:03:06 PM	[Log]	itemResults: 0
11/11/2016 21:03:06 PM	[Log]	0, -2.57, -9.72
11/11/2016 21:03:06 PM	[Log]	Packet SENT!
11/11/2016 21:03:29 PM	[Log]	Disconnected: 127.0.0.1:58366
11/11/2016 21:23:29 PM	[Log]	Connected: 127.0.0.1:58538
11/11/2016 21:23:29 PM	[Log]	Received data from 1
11/11/2016 21:23:29 PM	[Log]	Tag: 0
11/11/2016 21:23:29 PM	[Log]	Subject: 0
11/11/2016 21:23:29 PM	[Log]	Data: RequestData
11/11/2016 21:23:29 PM	[Log]	itemResults: 0
11/11/2016 21:23:29 PM	[Log]	0, -10.37, -2.01
11/11/2016 21:23:29 PM	[Log]	Packet SENT!
11/11/2016 21:23:29 PM	[Log]	itemResults: 0
11/11/2016 21:23:29 PM	[Log]	0, -6.45, 9.8
11/11/2016 21:23:29 PM	[Log]	Packet SENT!
11/11/2016 21:23:47 PM	[Log]	Disconnected: 127.0.0.1:58538
11/11/2016 21:24:01 PM	[Log]	Connected: 127.0.0.1:58543
11/11/2016 21:24:01 PM	[Log]	Received data from 1
11/11/2016 21:24:01 PM	[Log]	Tag: 0
11/11/2016 21:24:01 PM	[Log]	Subject: 0
11/11/2016 21:24:01 PM	[Log]	Data: RequestData
11/11/2016 21:24:01 PM	[Log]	itemResults: 0
11/11/2016 21:24:01 PM	[Log]	0, -10.37, -2.01
11/11/2016 21:24:01 PM	[Log]	Packet SENT!
11/11/2016 21:24:01 PM	[Log]	itemResults: 0
11/11/2016 21:24:01 PM	[Log]	0, -6.45, 9.8
11/11/2016 21:24:01 PM	[Log]	Packet SENT!
11/11/2016 21:24:19 PM	[Log]	Disconnected: 127.0.0.1:58543
11/11/2016 21:27:49 PM	[Log]	Connected: 127.0.0.1:58563
11/11/2016 21:27:50 PM	[Log]	Received data from 1
11/11/2016 21:27:50 PM	[Log]	Tag: 0
11/11/2016 21:27:50 PM	[Log]	Subject: 0
11/11/2016 21:27:50 PM	[Log]	Data: RequestData
11/11/2016 21:27:50 PM	[Log]	itemResults: 0
11/11/2016 21:27:50 PM	[Log]	0, -6.45, 9.8
11/11/2016 21:27:50 PM	[Log]	Packet SENT!
11/11/2016 21:27:50 PM	[Log]	itemResults: 0
11/11/2016 21:27:50 PM	[Log]	0, -10.37, -2.01
11/11/2016 21:27:50 PM	[Log]	Packet SENT!
11/11/2016 21:27:54 PM	[Log]	Disconnected: 127.0.0.1:58563
11/11/2016 21:28:56 PM	[Log]	Connected: 127.0.0.1:58571
11/11/2016 21:28:56 PM	[Log]	Received data from 1
11/11/2016 21:28:56 PM	[Log]	Tag: 0
11/11/2016 21:28:56 PM	[Log]	Subject: 0
11/11/2016 21:28:56 PM	[Log]	Data: RequestData
11/11/2016 21:28:56 PM	[Log]	itemResults: 0
11/11/2016 21:28:56 PM	[Log]	0, -6.45, 9.8
11/11/2016 21:28:56 PM	[Log]	Packet SENT!
11/11/2016 21:28:56 PM	[Log]	itemResults: 0
11/11/2016 21:28:56 PM	[Log]	0, -10.37, -2.01
11/11/2016 21:28:56 PM	[Log]	Packet SENT!
11/11/2016 21:29:06 PM	[Log]	Disconnected: 127.0.0.1:58571
11/11/2016 21:29:13 PM	[Log]	Connected: 127.0.0.1:58575
11/11/2016 21:29:13 PM	[Log]	Received data from 1
11/11/2016 21:29:13 PM	[Log]	Tag: 0
11/11/2016 21:29:13 PM	[Log]	Subject: 0
11/11/2016 21:29:13 PM	[Log]	Data: RequestData
11/11/2016 21:29:13 PM	[Log]	itemResults: 0
11/11/2016 21:29:13 PM	[Log]	0, -6.45, 9.8
11/11/2016 21:29:13 PM	[Log]	Packet SENT!
11/11/2016 21:29:13 PM	[Log]	itemResults: 0
11/11/2016 21:29:13 PM	[Log]	0, -10.37, -2.01
11/11/2016 21:29:13 PM	[Log]	Packet SENT!
11/11/2016 21:29:19 PM	[Log]	Disconnected: 127.0.0.1:58575
11/11/2016 21:29:34 PM	[Log]	Connected: 127.0.0.1:58581
11/11/2016 21:29:34 PM	[Log]	Received data from 1
11/11/2016 21:29:34 PM	[Log]	Tag: 0
11/11/2016 21:29:34 PM	[Log]	Subject: 0
11/11/2016 21:29:34 PM	[Log]	Data: RequestData
11/11/2016 21:29:34 PM	[Log]	itemResults: 0
11/11/2016 21:29:34 PM	[Log]	0, -10.37, -2.01
11/11/2016 21:29:34 PM	[Log]	Packet SENT!
11/11/2016 21:29:34 PM	[Log]	itemResults: 0
11/11/2016 21:29:34 PM	[Log]	0, -6.45, 9.8
11/11/2016 21:29:34 PM	[Log]	Packet SENT!
11/11/2016 21:30:17 PM	[Log]	Disconnected: 127.0.0.1:58581
11/11/2016 21:32:28 PM	[Log]	Connected: 127.0.0.1:58596
11/11/2016 21:32:28 PM	[Log]	Received data from 1
11/11/2016 21:32:28 PM	[Log]	Tag: 0
11/11/2016 21:32:28 PM	[Log]	Subject: 0
11/11/2016 21:32:28 PM	[Log]	Data: RequestData
11/11/2016 21:32:28 PM	[Log]	itemResults: 0
11/11/2016 21:32:28 PM	[Log]	0, -6.45, 9.8
11/11/2016 21:32:28 PM	[Log]	Packet SENT!
11/11/2016 21:32:28 PM	[Log]	itemResults: 0
11/11/2016 21:32:28 PM	[Log]	0, -10.37, -2.01
11/11/2016 21:32:28 PM	[Log]	Packet SENT!
11/11/2016 21:32:48 PM	[Log]	Disconnected: 127.0.0.1:58596
11/11/2016 21:34:37 PM	[Log]	Connected: 127.0.0.1:58611
11/11/2016 21:34:37 PM	[Log]	Received data from 1
11/11/2016 21:34:37 PM	[Log]	Tag: 0
11/11/2016 21:34:37 PM	[Log]	Subject: 0
11/11/2016 21:34:37 PM	[Log]	Data: RequestData
11/11/2016 21:34:37 PM	[Log]	itemResults: 0
11/11/2016 21:34:37 PM	[Log]	0, -10.37, -2.01
11/11/2016 21:34:37 PM	[Log]	Packet SENT!
11/11/2016 21:34:37 PM	[Log]	itemResults: 0
11/11/2016 21:34:37 PM	[Log]	0, -6.45, 9.8
11/11/2016 21:34:37 PM	[Log]	Packet SENT!
11/11/2016 21:34:57 PM	[Log]	Disconnected: 127.0.0.1:58611
11/11/2016 21:51:29 PM	[Log]	Connected: 127.0.0.1:58682
11/11/2016 21:51:29 PM	[Log]	Received data from 1
11/11/2016 21:51:29 PM	[Log]	Tag: 0
11/11/2016 21:51:29 PM	[Log]	Subject: 0
11/11/2016 21:51:29 PM	[Log]	Data: RequestData
11/11/2016 21:51:29 PM	[Log]	itemResults: 0
11/11/2016 21:51:29 PM	[Log]	0, -6.45, 9.8
11/11/2016 21:51:29 PM	[Log]	Packet SENT!
11/11/2016 21:51:29 PM	[Log]	itemResults: 0
11/11/2016 21:51:29 PM	[Log]	0, -10.37, -2.01
11/11/2016 21:51:29 PM	[Log]	Packet SENT!
11/11/2016 21:52:15 PM	[Log]	Disconnected: 127.0.0.1:58682
11/11/2016 21:58:24 PM	[Log]	Connected: 127.0.0.1:58780
11/11/2016 21:58:24 PM	[Log]	Received data from 1
11/11/2016 21:58:24 PM	[Log]	Tag: 0
11/11/2016 21:58:24 PM	[Log]	Subject: 0
11/11/2016 21:58:24 PM	[Log]	Data: RequestData
11/11/2016 21:58:24 PM	[Log]	itemResults: 0
11/11/2016 21:58:24 PM	[Log]	0, -10.37, -2.01
11/11/2016 21:58:24 PM	[Log]	Packet SENT!
11/11/2016 21:58:24 PM	[Log]	itemResults: 0
11/11/2016 21:58:24 PM	[Log]	0, -6.45, 9.8
11/11/2016 21:58:24 PM	[Log]	Packet SENT!
11/11/2016 22:06:41 PM	[Log]	Disconnected: 127.0.0.1:58780
11/11/2016 22:11:48 PM	[Log]	Connected: 127.0.0.1:58874
11/11/2016 22:11:48 PM	[Log]	Received data from 1
11/11/2016 22:11:48 PM	[Log]	Tag: 0
11/11/2016 22:11:48 PM	[Log]	Subject: 0
11/11/2016 22:11:48 PM	[Log]	Data: RequestData
11/11/2016 22:11:48 PM	[Log]	itemResults: 0
11/11/2016 22:11:48 PM	[Log]	0, -10.37, -2.01
11/11/2016 22:11:48 PM	[Log]	Packet SENT!
11/11/2016 22:11:48 PM	[Log]	itemResults: 0
11/11/2016 22:11:48 PM	[Log]	0, -6.45, 9.8
11/11/2016 22:11:48 PM	[Log]	Packet SENT!
11/11/2016 22:14:03 PM	[Log]	Disconnected: 127.0.0.1:58874
11/11/2016 22:14:13 PM	[Log]	Connected: 127.0.0.1:58884
11/11/2016 22:14:13 PM	[Log]	Received data from 1
11/11/2016 22:14:13 PM	[Log]	Tag: 0
11/11/2016 22:14:13 PM	[Log]	Subject: 0
11/11/2016 22:14:13 PM	[Log]	Data: RequestData
11/11/2016 22:14:13 PM	[Log]	itemResults: 0
11/11/2016 22:14:13 PM	[Log]	0, -6.45, 9.8
11/11/2016 22:14:13 PM	[Log]	Packet SENT!
11/11/2016 22:14:13 PM	[Log]	itemResults: 0
11/11/2016 22:14:13 PM	[Log]	0, -10.37, -2.01
11/11/2016 22:14:13 PM	[Log]	Packet SENT!
11/11/2016 22:14:41 PM	[Log]	Disconnected: 127.0.0.1:58884
11/11/2016 22:15:42 PM	[Log]	Connected: 127.0.0.1:58897
11/11/2016 22:15:42 PM	[Log]	Received data from 1
11/11/2016 22:15:42 PM	[Log]	Tag: 0
11/11/2016 22:15:42 PM	[Log]	Subject: 0
11/11/2016 22:15:42 PM	[Log]	Data: RequestData
11/11/2016 22:15:42 PM	[Log]	itemResults: 0
11/11/2016 22:15:42 PM	[Log]	0, -6.45, 9.8
11/11/2016 22:15:42 PM	[Log]	Packet SENT!
11/11/2016 22:15:42 PM	[Log]	itemResults: 0
11/11/2016 22:15:42 PM	[Log]	0, -10.37, -2.01
11/11/2016 22:15:42 PM	[Log]	Packet SENT!
11/11/2016 22:15:56 PM	[Log]	Disconnected: 127.0.0.1:58897
11/11/2016 22:17:42 PM	[Log]	Connected: 127.0.0.1:58902
11/11/2016 22:17:42 PM	[Log]	Received data from 1
11/11/2016 22:17:42 PM	[Log]	Tag: 0
11/11/2016 22:17:42 PM	[Log]	Subject: 0
11/11/2016 22:17:42 PM	[Log]	Data: RequestData
11/11/2016 22:17:42 PM	[Log]	itemResults: 0
11/11/2016 22:17:42 PM	[Log]	0, -6.45, 9.8
11/11/2016 22:17:42 PM	[Log]	Packet SENT!
11/11/2016 22:17:42 PM	[Log]	itemResults: 0
11/11/2016 22:17:42 PM	[Log]	0, -10.37, -2.01
11/11/2016 22:17:42 PM	[Log]	Packet SENT!
11/11/2016 22:17:46 PM	[Log]	Disconnected: 127.0.0.1:58902
11/11/2016 22:19:30 PM	[Log]	Connected: 127.0.0.1:58924
11/11/2016 22:19:30 PM	[Log]	Received data from 1
11/11/2016 22:19:30 PM	[Log]	Tag: 0
11/11/2016 22:19:30 PM	[Log]	Subject: 0
11/11/2016 22:19:30 PM	[Log]	Data: RequestData
11/11/2016 22:19:30 PM	[Log]	itemResults: 0
11/11/2016 22:19:30 PM	[Log]	0, -6.45, 9.8
11/11/2016 22:19:30 PM	[Log]	Packet SENT!
11/11/2016 22:19:30 PM	[Log]	itemResults: 0
11/11/2016 22:19:30 PM	[Log]	0, -10.37, -2.01
11/11/2016 22:19:30 PM	[Log]	Packet SENT!
11/11/2016 22:20:02 PM	[Log]	Disconnected: 127.0.0.1:58924
11/11/2016 22:21:32 PM	[Log]	Connected: 127.0.0.1:58941
11/11/2016 22:21:32 PM	[Log]	Received data from 1
11/11/2016 22:21:32 PM	[Log]	Tag: 0
11/11/2016 22:21:32 PM	[Log]	Subject: 0
11/11/2016 22:21:32 PM	[Log]	Data: RequestData
11/11/2016 22:21:32 PM	[Log]	itemResults: 0
11/11/2016 22:21:32 PM	[Log]	0, -6.45, 9.8
11/11/2016 22:21:32 PM	[Log]	Packet SENT!
11/11/2016 22:21:32 PM	[Log]	itemResults: 0
11/11/2016 22:21:32 PM	[Log]	0, -10.37, -2.01
11/11/2016 22:21:32 PM	[Log]	Packet SENT!
11/11/2016 22:21:48 PM	[Log]	Disconnected: 127.0.0.1:58941
11/11/2016 22:22:45 PM	[Log]	Connected: 127.0.0.1:58945
11/11/2016 22:22:45 PM	[Log]	Received data from 1
11/11/2016 22:22:45 PM	[Log]	Tag: 0
11/11/2016 22:22:45 PM	[Log]	Subject: 0
11/11/2016 22:22:45 PM	[Log]	Data: RequestData
11/11/2016 22:22:45 PM	[Log]	itemResults: 0
11/11/2016 22:22:45 PM	[Log]	0, -6.45, 9.8
11/11/2016 22:22:45 PM	[Log]	Packet SENT!
11/11/2016 22:22:45 PM	[Log]	itemResults: 0
11/11/2016 22:22:45 PM	[Log]	0, -10.37, -2.01
11/11/2016 22:22:45 PM	[Log]	Packet SENT!
11/11/2016 22:22:58 PM	[Log]	Disconnected: 127.0.0.1:58945
11/11/2016 22:23:09 PM	[Log]	Connected: 127.0.0.1:58953
11/11/2016 22:23:09 PM	[Log]	Received data from 1
11/11/2016 22:23:09 PM	[Log]	Tag: 0
11/11/2016 22:23:09 PM	[Log]	Subject: 0
11/11/2016 22:23:09 PM	[Log]	Data: RequestData
11/11/2016 22:23:09 PM	[Log]	itemResults: 0
11/11/2016 22:23:09 PM	[Log]	0, -6.45, 9.8
11/11/2016 22:23:09 PM	[Log]	Packet SENT!
11/11/2016 22:23:09 PM	[Log]	itemResults: 0
11/11/2016 22:23:09 PM	[Log]	0, -10.37, -2.01
11/11/2016 22:23:09 PM	[Log]	Packet SENT!
11/11/2016 22:23:48 PM	[Log]	Disconnected: 127.0.0.1:58953
11/11/2016 22:26:42 PM	[Log]	Connected: 127.0.0.1:58970
11/11/2016 22:26:42 PM	[Log]	Received data from 1
11/11/2016 22:26:42 PM	[Log]	Tag: 0
11/11/2016 22:26:42 PM	[Log]	Subject: 0
11/11/2016 22:26:42 PM	[Log]	Data: RequestData
11/11/2016 22:26:42 PM	[Log]	itemResults: 0
11/11/2016 22:26:42 PM	[Log]	0, -10.37, -2.01
11/11/2016 22:26:42 PM	[Log]	Packet SENT!
11/11/2016 22:26:42 PM	[Log]	itemResults: 0
11/11/2016 22:26:42 PM	[Log]	0, -6.45, 9.8
11/11/2016 22:26:42 PM	[Log]	Packet SENT!
